scheme,backend,backend_rate_inv,runner,opening,workers,nv,polynomial_length,samples,verified_count,effective_query_count_mean,column_query_count_mean,pcs_query_count_mean,query_security_bits_mean,algebraic_security_bits_mean,batch_claim_count_mean,batch_open_ms_mean,batch_verify_ms_mean,batch_proof_bytes_mean,commit_ms_mean,commit_ms_stddev,open_ms_mean,open_ms_stddev,verify_ms_mean,verify_ms_stddev,paper_worker_commit_max_ms_mean,paper_worker_commit_sum_ms_mean,paper_worker_open_max_ms_mean,paper_worker_open_sum_ms_mean,paper_master_assemble_ms_mean,paper_worker_verify_max_ms_mean,paper_worker_verify_sum_ms_mean,paper_master_verify_ms_mean,paper_batch_claim_ms_mean,paper_batch_sumcheck_ms_mean,paper_batch_combined_open_ms_mean,paper_batch_merkle_ms_mean,paper_batch_verify_ms_mean,paper_individual_worker_proof_count_mean,paper_batched_proof_count_mean,worker_eval_commit_ms_mean,column_open_ms_mean,f2_open_ms_mean,protocol10_e1_sumcheck_ms_mean,protocol10_e1_open_ms_mean,protocol10_e1_opening_batch_open_ms_mean,protocol10_e1_hu_open_ms_mean,protocol10_e1_e_at_r_open_ms_mean,protocol10_e1_f_at_u_prime_open_ms_mean,protocol10_e1_e_systematic_open_ms_mean,protocol10_e2_sumcheck_ms_mean,protocol10_e2_open_ms_mean,protocol10_e2_opening_batch_open_ms_mean,protocol10_e2_hu_open_ms_mean,protocol10_e2_e_at_r_open_ms_mean,protocol10_e2_f_at_u_prime_open_ms_mean,protocol10_e2_e_systematic_open_ms_mean,proof_size_accounting_ms_mean,column_verify_ms_mean,f2_verify_ms_mean,protocol10_e1_verify_ms_mean,protocol10_e2_verify_ms_mean,proof_commitment_object_bytes_mean,proof_point_query_public_bytes_mean,proof_eval_commitments_bytes_mean,proof_merkle_roots_bytes_mean,proof_column_openings_bytes_mean,proof_f2_openings_bytes_mean,proof_protocol10_e1_bytes_mean,proof_protocol10_e2_bytes_mean,proof_transcript_overhead_bytes_mean,proof_p10_e1_commitments_bytes_mean,proof_p10_e1_public_scalars_bytes_mean,proof_p10_e1_opening_batch_bytes_mean,proof_p10_e1_hu_opening_bytes_mean,proof_p10_e1_sumcheck_bytes_mean,proof_p10_e1_e_at_r_openings_bytes_mean,proof_p10_e1_f_at_u_prime_openings_bytes_mean,proof_p10_e1_e_systematic_openings_bytes_mean,proof_p10_e2_commitments_bytes_mean,proof_p10_e2_public_scalars_bytes_mean,proof_p10_e2_opening_batch_bytes_mean,proof_p10_e2_hu_opening_bytes_mean,proof_p10_e2_sumcheck_bytes_mean,proof_p10_e2_e_at_r_openings_bytes_mean,proof_p10_e2_f_at_u_prime_openings_bytes_mean,proof_p10_e2_e_systematic_openings_bytes_mean,proof_bytes_mean,communication_bytes_mean,verifier_communication_bytes_mean,scheme_reported_communication_bytes_mean,network_bytes_mean,failure_reasons
depcs-basefold-paper-protocol11,basefold,8,paper-network-protocol11,protocol11,2,19,524288,1,1,121.000,121.000,121.000,100.000,122.000,16.000,391.773200,86.928500,823356.000000,666.789400,0.000000,391.773200,0.000000,86.928500,0.000000,666.477300,1316.371500,383.773300,766.265800,5.674000,81.097500,156.452900,86.924700,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.835500,2.835500,0.000000,0.000000,0.000000,0.000000,0.000000,2.835550,2.835550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.456500,43.456500,4092.000,336.000,0.000,269674.000,539350.000,0.000,6972.000,6972.000,32.000,0.000,168.000,6972.000,0.000,0.000,0.000,0.000,0.000,0.000,168.000,6972.000,0.000,0.000,0.000,0.000,0.000,827448.000,822024.000,827448.000,0.000,822024.000,
