phase,scope,elapsed_ms,commit_ms,open_ms,verify_ms
job,runner=paper-network-protocol11 opening=protocol11 nv=21 workers=2 trial=1,7462.299000,3628.647300,3034.326500,799.325200
paper_worker_commit,runner=paper-network-protocol11 opening=protocol11 nv=21 workers=2 trial=1,3628.647300,0.000000,0.000000,0.000000
paper_protocol11_open,runner=paper-network-protocol11 opening=protocol11 nv=21 workers=2 trial=1,3034.326500,0.000000,0.000000,0.000000
paper_protocol11_verify,runner=paper-network-protocol11 opening=protocol11 nv=21 workers=2 trial=1,799.325200,0.000000,0.000000,0.000000
